Outlet_ID,Cuisine_Type,Location_Type,Average_Daily_Customers,Average_Bill_Value,Delivery_Order_Percentage,Seating_Capacity,Employee_Count,Promotion_Spend,Customer_Rating,Monthly_Revenue
1555,Chinese,Mall,327.9,1124.68,5.95,93.1,10,16852.13,2.86,286128.33
1556,Fast Food,High Street,321.4,184.96,29.26,83.4,4,72567.81,1.16,180545.95
1557,Fast Food,Airport,256.4,1298.55,16.04,81.0,5,64909.53,4.54,343394.98
1558,Fast Food,Standalone,72.9,530.42,55.87,129.9,21,23595.18,2.11,134421.04
1559,Italian,High Street,149.2,1394.68,78.92,67.2,21,17783.59,2.16,301866.58
1560,Italian,High Street,270.1,1332.28,19.15,134.2,21,55158.77,4.58,299407.48
1561,Continental,Mall,365.2,790.04,12.03,28.2,15,37732.78,4.02,254500.18
1562,Chinese,Standalone,487.8,835.75,2.42,122.3,27,75051.49,2.57,352724.82
1563,North Indian,Food Court,254.1,1174.69,40.33,148.6,37,9382.73,2.13,285771.12
1564,Italian,Mall,184.8,370.79,66.79,140.5,7,49247.06,3.11,163932.27
1565,South Indian,Mall,316.7,1355.5,67.79,51.6,35,14980.96,3.05,336272.87
1566,Continental,Mall,454.6,417.06,16.27,86.1,11,70306.35,1.58,271905.2
1567,North Indian,Food Court,134.4,711.59,4.96,51.5,29,78144.46,2.07,187490.84
1568,Chinese,Standalone,428.9,1320.56,43.55,125.0,32,63491.4,3.09,380675.47
1569,Italian,Standalone,124.2,572.92,2.5,81.0,10,79577.9,3.22,192009.67
1570,Continental,Airport,354.1,837.07,7.59,16.4,40,49735.13,3.9,297747.69
1571,North Indian,Food Court,379.0,1430.07,65.46,64.9,39,38075.83,4.06,383039.89
1572,Fast Food,Food Court,84.8,1065.16,73.06,100.0,16,70090.94,4.01,246272.82
1573,South Indian,Airport,479.0,1228.97,7.02,72.2,6,99448.35,3.59,432116.87
1574,Continental,Standalone,222.8,673.88,33.35,137.9,28,61942.16,1.88,247451.38
1575,Chinese,Mall,369.1,1115.61,42.25,50.8,11,55160.29,3.79,337193.06
1576,North Indian,Food Court,462.1,1262.76,88.07,110.2,27,17405.11,4.74,371716.44
1577,Continental,Food Court,193.2,502.39,4.78,21.2,40,82958.45,2.87,193324.45
1578,Italian,Airport,306.6,327.85,45.55,146.0,9,99448.35,1.58,218490.32
1579,Continental,Food Court,488.0,1397.05,49.68,58.0,12,23098.99,2.75,397204.95
1580,Italian,High Street,435.7,1142.59,60.39,93.2,17,76483.74,2.74,393531.81
1581,South Indian,Standalone,401.2,801.09,20.6,16.3,6,19548.34,3.26,272111.72
1582,Chinese,Mall,127.4,618.84,1.52,68.8,16,20053.67,4.57,154820.83
1583,Fast Food,Airport,404.6,436.26,46.75,118.3,3,1148.18,2.08,225792.69
1584,South Indian,Food Court,484.0,715.77,48.1,110.1,23,24714.88,1.05,297071.95
1585,Chinese,Mall,216.5,1145.45,23.7,15.4,7,83541.8,4.8,306293.05
1586,Continental,Mall,397.7,947.6,21.04,100.0,27,38034.42,2.79,321740.88
1587,South Indian,Airport,459.6,927.31,3.84,44.7,5,75083.06,3.61,312208.08
1588,Continental,Standalone,285.4,1102.23,45.14,28.9,24,26587.85,2.33,286435.06
1589,Fast Food,High Street,496.3,638.17,68.27,81.0,8,49247.06,2.78,292434.18
1590,Continental,Mall,460.8,576.0,67.41,26.8,39,23096.3,4.57,252378.75
1591,Chinese,Food Court,89.2,905.99,74.83,28.0,36,14868.79,4.32,208623.05
1592,Chinese,Food Court,333.0,158.81,64.46,76.7,40,58239.66,1.94,210719.7
1593,Fast Food,Food Court,199.0,1025.41,30.53,96.2,19,51521.78,1.59,247171.76
1594,Fast Food,Food Court,306.7,842.78,96.35,36.2,14,6470.42,2.58,252949.98
1595,North Indian,Food Court,480.7,1015.71,49.92,56.1,18,85449.26,3.29,376393.56
1596,Italian,High Street,191.7,1025.79,39.55,95.9,21,13677.48,1.26,244732.94
1597,Fast Food,Standalone,65.0,505.1,90.02,137.8,13,40479.16,4.93,159754.72
1598,South Indian,Airport,90.8,655.78,33.04,129.4,21,69414.34,4.4,185953.99
1599,South Indian,Mall,212.2,945.54,80.17,113.3,21,49524.44,4.2,273269.82
1600,Italian,Food Court,182.8,537.67,19.69,147.6,28,40232.63,4.81,184006.32
1601,South Indian,Mall,240.2,1242.73,24.99,81.0,17,40998.13,4.4,282507.08
1602,Chinese,Mall,172.1,1251.15,22.48,148.1,20,85982.29,2.91,326029.8
1603,Italian,Standalone,355.3,223.59,71.28,115.9,24,83191.22,3.92,228737.91
1604,South Indian,High Street,91.4,853.58,65.61,17.6,34,17030.47,1.74,191199.99
1605,Continental,Airport,285.4,835.75,27.86,44.2,29,88396.91,4.46,283365.9
1606,Italian,Food Court,498.6,389.24,3.47,144.6,33,95180.76,1.27,293712.5
1607,North Indian,Airport,115.5,1100.28,49.92,135.4,10,3966.54,1.41,232140.64
1608,North Indian,High Street,231.4,510.31,43.97,33.4,24,48574.14,4.62,205847.15
1609,Continental,Mall,63.9,835.75,30.47,41.5,5,97791.16,2.02,206806.64
1610,South Indian,Food Court,417.9,742.13,94.16,140.7,12,61820.03,3.41,326932.79
1611,Fast Food,Airport,362.0,753.16,44.08,12.6,9,31100.28,4.18,261746.88
1612,Italian,High Street,328.8,504.6,64.81,148.3,25,55883.23,3.14,244618.7
1613,North Indian,Food Court,435.3,273.43,93.16,58.5,8,31746.67,2.86,208335.65
1614,Chinese,High Street,197.9,813.4,73.02,116.2,25,74144.0,1.49,256564.41
1615,South Indian,High Street,103.8,1138.8,95.03,50.9,5,29577.19,1.98,238550.05
1616,Fast Food,Airport,395.5,869.38,85.61,107.0,5,94623.29,2.78,321833.61
1617,Italian,Airport,74.9,496.94,37.23,81.0,16,24431.59,1.92,127219.01
1618,North Indian,Food Court,119.5,370.89,40.17,63.8,11,70230.97,1.81,140588.55
1619,North Indian,Airport,461.0,826.57,51.02,126.9,12,33378.69,2.78,337574.73
1620,North Indian,Standalone,251.3,528.96,44.37,81.0,36,3098.1,3.65,200815.8
1621,North Indian,Food Court,195.5,180.07,89.07,139.8,31,96766.23,4.43,196218.46
1622,Continental,Food Court,310.8,867.12,14.16,89.4,34,76582.55,4.75,280253.19
1623,Continental,Food Court,433.1,454.07,93.34,141.2,30,59387.62,3.06,274947.99
1624,North Indian,High Street,292.6,899.47,44.93,147.1,7,26529.47,1.18,247000.89
1625,North Indian,Mall,269.7,517.59,14.75,128.4,6,95010.76,2.24,222513.31
1626,Continental,Food Court,224.0,1102.94,46.8,89.1,31,48039.76,3.65,278319.57
1627,Continental,Food Court,124.1,294.78,70.54,120.6,33,42135.71,1.92,146709.11
1628,Fast Food,Mall,352.2,492.94,24.75,55.2,8,19807.71,2.98,204580.22
1629,North Indian,Airport,130.0,234.86,47.22,92.4,37,5890.87,3.7,116346.9
1630,Continental,High Street,100.6,840.65,35.42,124.2,20,49247.06,4.8,220071.67
1631,Chinese,Food Court,50.6,1264.56,71.84,27.9,15,30236.9,2.57,271604.75
1632,South Indian,Standalone,214.1,864.92,45.95,123.8,31,49247.06,4.01,241940.37
1633,Chinese,Food Court,54.7,1408.37,49.89,92.1,38,78870.95,1.51,315100.81
1634,Chinese,Mall,457.8,153.84,2.24,91.4,29,11162.68,2.4,197510.95
1635,North Indian,Food Court,171.1,1456.61,20.51,113.3,22,75349.56,4.55,321579.64
1636,Italian,Airport,56.6,609.6,92.46,140.1,39,98835.55,4.83,217078.5
1637,Fast Food,Food Court,280.2,406.41,17.8,25.5,36,15543.33,4.88,179931.73
1638,South Indian,Standalone,231.9,1339.19,67.52,141.0,21,98626.35,3.3,356515.2
1639,North Indian,High Street,96.1,205.28,20.08,55.1,21,46100.98,4.32,101731.13
1640,South Indian,Standalone,257.3,272.17,17.03,134.1,22,62010.95,1.04,167363.75
1641,North Indian,Airport,260.1,1486.14,72.62,61.4,29,5235.45,2.63,364904.71
1642,Chinese,Standalone,50.7,890.66,79.3,56.3,18,26279.0,2.86,193664.69
1643,Chinese,Standalone,473.4,1123.7,0.27,80.5,37,15308.48,2.68,351721.49
1644,Fast Food,Standalone,463.0,1219.26,4.86,77.7,19,50656.93,1.05,350525.74
1645,Italian,Mall,377.4,616.37,64.36,95.3,23,79681.21,2.59,271936.67
1646,Italian,Airport,436.9,1035.1,51.13,69.3,38,57109.26,2.72,363919.7
1647,North Indian,Mall,111.8,596.87,80.1,81.0,21,46070.04,2.18,171934.54
1648,South Indian,Mall,211.9,659.47,50.99,86.3,19,90339.68,1.63,229968.7
1649,Italian,High Street,267.6,1329.62,74.77,59.8,39,22311.5,2.85,327771.0
1650,South Indian,Food Court,268.1,204.17,85.75,100.1,38,13930.92,1.17,157793.48
1651,Continental,Airport,274.6,861.65,57.89,71.9,4,50457.8,3.36,261895.39
1652,Italian,Standalone,326.8,607.31,81.31,125.2,18,25853.04,1.92,242599.21
1653,South Indian,Airport,78.7,346.52,83.73,77.1,38,95173.31,3.11,167341.58
1654,South Indian,Mall,58.8,424.61,82.09,37.2,12,17507.79,3.67,123858.46
1655,Fast Food,Airport,188.2,563.36,53.2,106.6,14,95279.28,3.8,214085.77
1656,Italian,Food Court,191.3,898.31,23.43,89.9,24,49247.06,2.62,238328.94
1657,Chinese,Standalone,438.1,835.75,47.65,123.3,7,37293.16,1.89,317690.76
1658,South Indian,Mall,174.2,336.16,47.02,66.7,8,26803.3,1.65,141900.44
1659,Continental,High Street,322.1,256.9,22.14,143.5,26,83619.31,2.62,196685.24
1660,North Indian,Food Court,482.4,278.13,19.09,69.1,39,97980.84,3.72,266952.64
1661,Continental,Airport,423.6,216.95,39.86,47.4,29,38404.74,2.85,187492.18
1662,South Indian,High Street,339.4,1212.41,14.06,103.4,10,40483.22,4.61,329417.23
1663,Chinese,Standalone,424.3,633.05,49.46,117.9,8,30913.43,3.77,293621.4
1664,Fast Food,Airport,154.7,1264.37,65.94,133.2,35,74014.32,1.48,299505.77
1665,Fast Food,Food Court,491.5,1263.25,6.31,84.7,20,93160.01,2.16,385828.53
1666,Italian,Airport,465.6,1341.33,68.0,88.4,15,87811.67,2.93,431812.72
1667,Chinese,Airport,149.8,635.72,77.36,46.8,7,72452.2,2.4,192512.46
1668,Fast Food,Airport,267.6,786.75,66.79,73.3,13,11227.96,1.41,223569.37
1669,Continental,Airport,469.6,357.85,31.82,101.3,8,45535.84,2.34,245136.57
1670,Continental,Standalone,149.3,259.28,30.42,112.2,21,74005.3,3.8,146404.22
1671,Continental,Standalone,52.3,1462.31,28.17,14.4,8,29145.63,2.33,261006.03
1672,Continental,High Street,104.8,1149.02,49.06,81.0,30,65700.09,1.1,273607.85
1673,Chinese,Mall,237.8,215.24,82.28,136.2,20,10461.99,3.02,152967.19
1674,North Indian,Airport,235.6,182.68,49.92,133.0,13,18988.2,2.08,139971.55
1675,Italian,Food Court,127.7,1327.18,67.5,37.7,13,79732.45,1.58,296259.13
1676,Italian,Airport,59.5,999.35,73.5,48.2,4,34819.9,1.67,211814.33
1677,North Indian,High Street,347.4,1205.21,47.9,78.8,40,23842.37,4.0,331082.33
1678,Italian,Mall,364.8,723.52,68.06,131.1,18,68737.64,1.9,292365.73
1679,North Indian,Standalone,97.8,749.38,35.74,110.6,11,86694.35,1.05,204690.07
1680,North Indian,High Street,74.6,491.89,48.21,100.5,24,6640.86,2.52,129172.3
1681,Continental,Mall,292.0,829.74,45.2,45.5,36,39372.04,1.09,247141.01
1682,Italian,High Street,191.2,1300.16,80.36,105.7,11,87476.25,2.63,330200.79
1683,South Indian,Standalone,151.6,248.34,27.7,52.8,38,61835.34,1.99,133158.18
1684,South Indian,Airport,413.8,692.45,36.34,81.4,19,10879.58,1.22,242795.71
1685,South Indian,Airport,100.0,361.84,97.65,37.3,21,13022.26,2.69,125730.08
1686,Fast Food,Standalone,234.1,929.04,12.1,81.0,5,10812.26,2.49,234071.11
1687,Chinese,High Street,433.8,323.05,79.0,19.4,28,59637.66,1.87,245882.82
1688,North Indian,Airport,299.1,1312.09,61.99,62.6,34,49247.06,3.74,339880.19
1689,Chinese,Airport,81.9,1031.01,51.32,64.9,24,62621.5,1.19,239717.18
1690,Italian,Food Court,141.7,318.34,59.52,42.8,29,24275.09,4.25,137684.01
1691,Chinese,Mall,401.0,750.0,45.23,41.1,19,63298.86,2.78,292204.93
1692,Fast Food,Mall,62.3,1295.62,66.66,122.3,13,49247.06,1.15,259880.75
1693,Fast Food,Airport,440.9,963.39,46.25,31.3,19,63257.94,4.95,337340.01
1694,Fast Food,Airport,190.1,1476.48,8.84,48.7,15,78007.39,4.51,340953.37
1695,Continental,Standalone,419.3,1303.9,97.39,149.9,39,79628.24,1.76,409036.76
1696,Continental,Airport,280.8,694.89,58.86,12.0,21,15794.15,1.9,204101.15
1697,Fast Food,Airport,439.5,223.96,47.3,112.8,21,51423.55,3.61,225464.62
1698,Italian,Standalone,287.4,1172.52,65.98,45.9,18,5267.32,1.68,311388.55
1699,Italian,Airport,114.4,1046.54,2.26,129.0,10,3881.2,4.93,215070.16
1700,South Indian,Standalone,412.5,1361.66,86.28,114.6,12,22258.48,1.41,362512.49
1701,Chinese,Mall,498.9,936.23,8.58,107.4,33,80908.63,1.9,361602.35
1702,North Indian,Airport,476.1,460.1,87.78,93.5,3,38925.98,2.93,268021.32
1703,Continental,Standalone,430.2,177.07,17.74,19.7,25,28200.83,1.97,193443.22
1704,Continental,Food Court,472.5,1393.92,83.9,12.7,16,49247.06,1.01,379367.48
1705,Italian,Mall,433.3,801.79,60.65,20.7,3,15264.15,2.96,286669.13
1706,Italian,Airport,137.7,882.44,94.9,141.1,39,43931.63,2.34,247772.26
1707,Fast Food,High Street,244.4,1040.12,22.27,120.6,22,56776.11,3.52,285034.65
1708,South Indian,High Street,234.8,812.44,96.58,130.7,17,37734.85,1.73,254190.18
1709,Chinese,Airport,354.0,336.68,89.33,40.7,12,40031.09,2.15,214941.46
1710,South Indian,Airport,82.5,620.61,55.25,105.5,11,72136.66,4.61,194512.77
1711,Continental,Airport,106.1,1066.52,66.78,106.8,39,22255.37,4.45,236345.55
1712,Continental,Standalone,283.2,996.99,50.95,81.0,10,49247.06,1.53,290229.5
1713,Fast Food,Food Court,267.6,997.62,25.86,48.9,8,6666.56,2.66,249898.7
1714,Fast Food,Standalone,331.8,1135.4,89.88,11.7,4,16139.59,1.14,301203.69
1715,Chinese,Standalone,408.6,1490.32,59.55,17.4,30,91138.33,4.48,422769.33
1716,Italian,High Street,442.2,479.49,16.82,84.7,37,31803.12,4.53,248750.16
1717,Fast Food,Standalone,164.3,668.33,43.58,98.7,31,58638.4,1.49,215903.89
1718,Fast Food,High Street,258.8,735.18,19.04,31.6,21,19311.02,1.6,212207.71
1719,Continental,Standalone,353.3,1105.17,60.72,41.0,4,64174.33,4.3,311361.62
1720,North Indian,Standalone,139.7,844.51,38.29,83.7,29,37649.02,4.81,217293.34
1721,Continental,Airport,98.6,1088.8,83.18,28.7,12,40027.7,4.36,245572.76
1722,Chinese,Airport,400.7,576.61,20.53,44.8,6,26373.42,2.96,245297.1
1723,Fast Food,High Street,260.7,856.44,18.0,143.2,38,85698.82,1.72,286484.05
1724,South Indian,Standalone,106.9,676.94,11.98,116.2,21,60792.01,2.14,182445.01
1725,North Indian,Airport,105.8,1271.54,86.68,16.9,35,29530.62,2.96,300452.75
1726,Fast Food,Standalone,343.2,823.8,98.72,98.7,21,3507.13,4.61,274620.9
1727,South Indian,Food Court,444.5,846.78,75.42,64.9,37,38781.65,2.04,330790.12
1728,Fast Food,High Street,304.7,888.54,26.53,81.0,31,16870.1,2.08,256484.17
1729,Fast Food,Mall,476.0,807.11,95.41,49.1,25,33290.08,2.26,323055.61
1730,Continental,Food Court,474.2,837.0,31.95,107.2,12,71536.06,2.34,340029.43
1731,Italian,Airport,276.1,1463.05,76.49,11.7,37,54344.52,1.5,373940.22
1732,Fast Food,Standalone,159.0,507.28,24.48,49.8,25,46457.46,4.94,180798.19
1733,North Indian,Airport,232.1,206.22,77.06,148.9,32,78521.59,2.04,188648.52
1734,Fast Food,Mall,135.2,668.09,97.74,88.2,11,82664.98,3.9,218341.27
1735,Chinese,High Street,192.3,1201.66,48.03,91.6,6,80507.22,3.56,299880.47
1736,South Indian,Airport,173.4,908.0,5.4,21.2,38,8917.05,4.03,216827.09
1737,Chinese,Mall,228.5,981.23,93.21,59.5,26,6306.9,2.21,263657.05
1738,Continental,Standalone,372.8,811.1,10.45,129.6,12,33750.56,3.73,273807.71
1739,North Indian,Food Court,378.5,739.76,30.07,121.0,16,95259.67,2.16,310458.16
1740,Italian,Food Court,327.6,1092.76,32.35,45.6,26,90344.37,2.88,349043.96
1741,North Indian,High Street,155.7,965.29,27.8,125.7,34,81997.98,1.95,251812.73
1742,Italian,Food Court,265.8,512.26,10.67,117.9,14,49247.06,2.57,196148.28
1743,Continental,Mall,169.3,974.73,57.4,46.4,37,66626.3,2.18,258385.9
1744,Chinese,Airport,78.4,507.87,40.08,139.4,37,88572.08,2.06,180979.47
1745,Fast Food,Mall,86.4,630.32,12.76,47.8,14,37888.24,1.37,149908.68
1746,Continental,Standalone,201.9,1330.05,45.83,140.4,30,21433.99,2.96,323893.18
1747,North Indian,Airport,267.6,1106.88,15.41,48.4,25,18340.95,4.48,282204.36
1748,North Indian,Mall,329.7,516.37,62.31,126.8,29,33318.32,1.15,228032.82
1749,Continental,Mall,102.1,961.47,15.53,76.3,23,44070.64,1.85,202981.38
1750,North Indian,High Street,344.4,1264.09,12.62,79.1,30,98550.23,1.04,346617.09
1751,Italian,Food Court,83.7,471.42,54.39,22.3,10,79399.53,2.17,157249.17
1752,Chinese,Mall,419.8,972.19,19.35,44.2,7,27559.59,4.16,281675.39
1753,Italian,Standalone,135.0,1261.41,35.3,137.2,24,70346.32,2.83,306430.11
1754,Fast Food,Standalone,84.5,1365.42,78.33,114.0,11,36970.27,1.61,280132.74
1755,Continental,Airport,243.3,578.34,30.77,109.7,13,11408.63,3.96,224851.87
1756,South Indian,Standalone,75.1,587.37,43.58,84.2,33,51699.86,1.92,183315.8
1757,Italian,Food Court,346.1,1296.21,5.19,112.6,17,28153.51,2.73,331361.96
1758,Fast Food,Mall,390.4,741.45,25.0,91.7,31,45020.66,2.19,275976.15
1759,Chinese,Food Court,251.2,282.11,36.44,101.6,14,49247.06,3.13,174941.18
1760,Italian,Airport,435.6,1334.91,22.0,89.8,9,35563.33,3.91,398109.43
1761,North Indian,Airport,147.5,1141.21,64.72,87.9,12,13574.42,4.54,239639.82
1762,South Indian,Mall,207.4,765.73,58.72,81.9,32,69861.02,2.96,225270.92
1763,Fast Food,High Street,419.2,740.42,80.04,38.9,10,33931.26,3.43,277419.31
1764,Continental,Standalone,429.7,666.68,16.46,108.6,16,44741.15,1.68,279115.9
1765,Continental,Standalone,325.5,1341.02,60.13,34.3,39,61763.81,1.89,364552.14
1766,Chinese,Standalone,65.7,464.02,28.15,23.3,21,9799.47,4.78,121549.71
1767,North Indian,Airport,253.2,305.79,53.96,77.3,25,60652.55,2.96,173031.01
1768,Italian,High Street,276.7,1061.97,62.3,10.8,11,56792.05,4.8,269443.07
1769,South Indian,Standalone,483.7,610.55,36.46,134.3,12,39558.21,3.63,296706.96
1770,North Indian,High Street,54.4,1082.99,19.2,87.9,16,78266.29,4.43,235754.02
1771,Fast Food,Mall,261.0,1170.92,57.89,72.5,37,35656.58,3.27,282148.56
1772,Fast Food,High Street,419.7,1292.05,57.94,55.4,27,49247.06,1.6,373881.34
1773,North Indian,High Street,325.9,1092.53,30.37,115.9,34,98352.37,4.68,359492.57
1774,North Indian,High Street,124.1,653.38,14.55,15.6,27,70059.88,3.24,186840.3
1775,Italian,Standalone,165.5,1228.58,83.18,112.8,4,65343.27,3.1,295406.19
1776,South Indian,Mall,381.2,771.16,88.17,90.5,21,3519.5,2.58,267331.93
1777,North Indian,High Street,211.9,912.54,39.72,108.3,36,55181.02,1.65,254913.25
1778,Italian,Standalone,267.6,792.63,97.68,37.2,36,42510.28,2.41,244053.65
1779,Italian,Airport,314.8,1434.45,18.37,59.9,12,37455.1,4.92,342039.8
1780,South Indian,Airport,189.0,332.92,82.69,42.5,9,28492.98,2.72,153007.68
1781,Fast Food,Standalone,449.2,1234.06,49.92,54.2,18,95619.99,1.08,393600.51
1782,Italian,Food Court,208.2,673.29,90.64,74.7,30,89887.9,3.71,250924.89
1783,North Indian,Standalone,229.6,1361.71,66.72,64.6,16,65510.9,1.97,320611.06
1784,Continental,Food Court,258.8,829.11,70.55,79.4,19,26920.99,3.62,247571.28
1785,Italian,Mall,401.9,830.28,28.2,51.4,36,22269.4,3.51,256434.34
1786,Continental,Mall,86.9,995.23,41.63,31.9,30,29190.36,4.6,220030.88
1787,Continental,Airport,144.5,417.34,70.53,97.7,14,79442.75,2.07,188007.49
1788,North Indian,Mall,415.2,668.62,50.46,143.7,18,71232.67,3.04,277093.78
1789,North Indian,Food Court,284.4,802.58,19.35,141.3,34,43582.82,2.22,253693.77
1790,North Indian,Standalone,430.2,512.14,65.26,93.5,33,1345.53,1.12,242626.91
1791,North Indian,Airport,267.6,1371.7,57.77,81.0,10,54580.65,2.25,354036.8
1792,South Indian,Airport,69.5,648.13,50.33,12.7,12,61918.38,3.62,167182.79
1793,Fast Food,Airport,365.6,334.59,90.61,40.1,14,81042.74,2.32,224235.81
1794,North Indian,Standalone,438.4,1487.51,41.76,66.0,21,74883.53,4.63,385358.48
1795,Fast Food,Airport,223.3,1141.05,49.92,46.8,14,28168.18,2.92,277116.6
1796,Fast Food,Airport,318.9,782.91,73.96,42.6,15,30583.15,4.65,277361.02
1797,Chinese,Food Court,242.9,884.65,39.27,18.0,16,59016.67,1.28,254379.27
1798,Fast Food,Standalone,375.2,961.87,47.06,18.2,23,49247.06,1.13,300495.39
1799,North Indian,Standalone,222.3,1297.73,49.92,22.6,27,49763.82,1.28,310900.65
1800,Fast Food,Airport,74.2,244.23,42.71,91.1,34,32213.21,1.77,104657.99
1801,South Indian,Food Court,61.1,1398.07,48.96,99.2,19,25417.91,4.88,263988.16
1802,Chinese,Airport,129.1,784.47,61.16,92.1,18,10272.34,4.06,202804.9
1803,Fast Food,Mall,403.9,382.03,72.22,71.2,37,75861.55,3.96,257274.24
1804,Fast Food,Airport,457.0,785.0,73.16,101.8,9,49928.34,2.5,312073.54
1805,Continental,Mall,77.4,835.75,14.19,125.0,10,9669.84,2.74,170358.32
1806,Italian,Food Court,440.8,183.94,48.18,62.6,26,51102.91,2.62,225650.57
1807,Italian,Standalone,97.8,1322.44,73.76,93.3,22,37764.14,3.21,290709.84
1808,North Indian,Food Court,281.9,928.79,43.48,50.2,30,16900.13,4.8,258250.52
1809,North Indian,Standalone,326.2,1244.62,65.94,22.0,38,21455.42,2.71,336510.03
1810,Chinese,Standalone,403.3,472.95,41.74,115.0,15,80890.93,4.05,259875.49
1811,Continental,Standalone,365.9,240.02,49.92,21.1,14,65906.22,4.49,196431.15
1812,Italian,Mall,305.8,1458.11,44.82,29.2,5,58407.19,3.73,347859.55
1813,Italian,High Street,298.7,857.83,56.28,74.2,14,49260.97,4.39,256748.47
1814,North Indian,Mall,147.0,1451.47,72.17,52.1,25,13639.0,1.61,302024.92
1815,North Indian,Food Court,126.4,405.81,1.05,110.9,10,81797.93,3.0,150249.0
1816,Italian,Mall,370.0,295.9,53.63,105.4,16,11468.98,2.73,180213.41
1817,North Indian,Mall,328.1,230.9,97.74,28.3,8,7820.57,2.13,153269.78
1818,North Indian,Food Court,77.8,430.49,69.92,53.8,12,62990.86,3.69,148570.3
1819,Italian,Mall,370.0,1456.95,76.82,15.5,19,52595.09,1.65,378371.62
1820,South Indian,High Street,124.2,1440.47,66.57,127.9,11,24232.02,1.65,293941.08
1821,South Indian,Food Court,473.5,778.03,26.26,142.2,34,72608.08,3.6,318485.48
1822,South Indian,Food Court,492.8,753.74,41.47,72.1,6,13551.06,1.47,276687.25
1823,North Indian,Standalone,201.0,731.83,98.71,116.1,16,16402.17,3.58,225124.51
1824,Chinese,Standalone,191.8,626.13,0.78,90.2,5,21317.85,4.99,177952.9
1825,Italian,Food Court,492.8,864.68,52.65,124.5,12,84705.82,2.6,355837.18
1826,Chinese,Airport,235.9,531.9,36.99,81.0,6,21817.5,4.3,180337.54
1827,Fast Food,Airport,109.4,1167.59,69.38,67.0,18,84330.27,2.03,280818.96
1828,Continental,Food Court,263.3,1008.52,19.97,80.4,24,20918.23,3.31,282456.41
1829,North Indian,Standalone,178.6,1274.81,39.93,147.3,4,63857.27,2.07,312794.29
1830,South Indian,Standalone,290.0,716.92,96.93,38.3,12,10031.45,4.34,230982.75
1831,North Indian,Standalone,102.4,1313.54,46.74,102.4,39,54870.13,4.61,297491.33
1832,North Indian,Airport,248.5,1156.08,47.21,69.7,33,7080.35,3.43,280160.82
1833,South Indian,Airport,341.7,754.13,99.46,27.8,11,91604.87,1.13,289208.82
1834,Fast Food,Airport,179.7,1354.52,83.41,50.1,20,25337.86,3.42,298848.8
1835,Continental,Standalone,343.8,1057.64,77.01,16.7,6,88720.43,4.65,331480.31
1836,Fast Food,Mall,281.3,200.7,74.57,138.5,19,77485.58,1.77,192032.48
1837,Continental,Standalone,408.4,800.15,39.57,106.9,27,17008.15,2.96,273188.73
